route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,brigade_id,vehicle_id,variant_id
A,3,3_13404996,"Zajezdnia Obornicka",0,837732,2,1,837732
A,3,3_13405011,"Zajezdnia Obornicka",0,837732,3,1,837732
A,3,3_13405042,"Zajezdnia Obornicka",0,837732,5,1,837732
A,3,3_13404856,"KOSZAROWA (Szpital)",1,838672,22,1,838672
A,3,3_13404967,"KOSZAROWA (Szpital)",1,838672,1,2,838672
A,3,3_13404969,"KOSZAROWA (Szpital)",1,838672,1,2,838672
A,3,3_13404971,"KOSZAROWA (Szpital)",1,838672,1,2,838672
A,3,3_13404973,"KOSZAROWA (Szpital)",1,838672,1,2,838672
A,3,3_13404975,"KOSZAROWA (Szpital)",1,838672,1,2,838672
A,3,3_13404977,"KOSZAROWA (Szpital)",1,838672,1,2,838672
A,3,3_13404979,"KOSZAROWA (Szpital)",1,838672,1,2,838672
A,3,3_13404985,"KOSZAROWA (Szpital)",1,838672,2,1,838672
A,3,3_13404987,"KOSZAROWA (Szpital)",1,838672,2,1,838672
A,3,3_13404989,"KOSZAROWA (Szpital)",1,838672,2,1,838672
A,3,3_13404991,"KOSZAROWA (Szpital)",1,838672,2,1,838672
A,3,3_13404993,"KOSZAROWA (Szpital)",1,838672,2,1,838672
A,3,3_13404995,"KOSZAROWA (Szpital)",1,838672,2,1,838672
A,3,3_13404998,"KOSZAROWA (Szpital)",1,838672,3,1,838672
A,3,3_13405000,"KOSZAROWA (Szpital)",1,838672,3,1,838672
A,3,3_13405002,"KOSZAROWA (Szpital)",1,838672,3,1,838672
A,3,3_13405004,"KOSZAROWA (Szpital)",1,838672,3,1,838672
A,3,3_13405006,"KOSZAROWA (Szpital)",1,838672,3,1,838672
A,3,3_13405008,"KOSZAROWA (Szpital)",1,838672,3,1,838672
A,3,3_13405010,"KOSZAROWA (Szpital)",1,838672,3,1,838672
A,3,3_13405013,"KOSZAROWA (Szpital)",1,838672,4,1,838672
A,3,3_13405015,"KOSZAROWA (Szpital)",1,838672,4,1,838672
A,3,3_13405017,"KOSZAROWA (Szpital)",1,838672,4,1,838672
A,3,3_13405019,"KOSZAROWA (Szpital)",1,838672,4,1,838672
A,3,3_13405021,"KOSZAROWA (Szpital)",1,838672,4,1,838672
A,3,3_13405023,"KOSZAROWA (Szpital)",1,838672,4,1,838672
A,3,3_13405025,"KOSZAROWA (Szpital)",1,838672,4,1,838672
A,3,3_13405029,"KOSZAROWA (Szpital)",1,838672,5,1,838672
A,3,3_13405031,"KOSZAROWA (Szpital)",1,838672,5,1,838672
A,3,3_13405033,"KOSZAROWA (Szpital)",1,838672,5,1,838672
A,3,3_13405035,"KOSZAROWA (Szpital)",1,838672,5,1,838672
A,3,3_13405037,"KOSZAROWA (Szpital)",1,838672,5,1,838672
A,3,3_13405039,"KOSZAROWA (Szpital)",1,838672,5,1,838672
A,3,3_13405041,"KOSZAROWA (Szpital)",1,838672,5,1,838672
A,3,3_13404756,"KRZYKI",0,838673,23,1,838673
A,3,3_13404855,"KRZYKI",0,838673,22,1,838673
A,3,3_13404968,"KRZYKI",0,838673,1,2,838673
A,3,3_13404970,"KRZYKI",0,838673,1,2,838673
A,3,3_13404972,"KRZYKI",0,838673,1,2,838673
A,3,3_13404974,"KRZYKI",0,838673,1,2,838673
A,3,3_13404976,"KRZYKI",0,838673,1,2,838673
A,3,3_13404978,"KRZYKI",0,838673,1,2,838673
A,3,3_13404980,"KRZYKI",0,838673,1,2,838673
A,3,3_13404984,"KRZYKI",0,838673,2,1,838673
A,3,3_13404986,"KRZYKI",0,838673,2,1,838673
A,3,3_13404988,"KRZYKI",0,838673,2,1,838673
A,3,3_13404990,"KRZYKI",0,838673,2,1,838673
A,3,3_13404992,"KRZYKI",0,838673,2,1,838673
A,3,3_13404994,"KRZYKI",0,838673,2,1,838673
A,3,3_13404999,"KRZYKI",0,838673,3,1,838673
A,3,3_13405001,"KRZYKI",0,838673,3,1,838673
A,3,3_13405003,"KRZYKI",0,838673,3,1,838673
A,3,3_13405005,"KRZYKI",0,838673,3,1,838673
A,3,3_13405007,"KRZYKI",0,838673,3,1,838673
A,3,3_13405009,"KRZYKI",0,838673,3,1,838673
A,3,3_13405014,"KRZYKI",0,838673,4,1,838673
A,3,3_13405016,"KRZYKI",0,838673,4,1,838673
A,3,3_13405018,"KRZYKI",0,838673,4,1,838673
A,3,3_13405020,"KRZYKI",0,838673,4,1,838673
A,3,3_13405022,"KRZYKI",0,838673,4,1,838673
A,3,3_13405024,"KRZYKI",0,838673,4,1,838673
A,3,3_13405026,"KRZYKI",0,838673,4,1,838673
A,3,3_13405030,"KRZYKI",0,838673,5,1,838673
A,3,3_13405032,"KRZYKI",0,838673,5,1,838673
A,3,3_13405034,"KRZYKI",0,838673,5,1,838673
A,3,3_13405036,"KRZYKI",0,838673,5,1,838673
A,3,3_13405038,"KRZYKI",0,838673,5,1,838673
A,3,3_13405040,"KRZYKI",0,838673,5,1,838673
A,3,3_13404807,"KRZYKI",0,838708,21,1,838708
A,3,3_13404757,"SOŁTYSOWICE",1,838710,23,1,838710
A,3,3_13405027,"Zajezdnia Obornicka",1,838712,4,1,838712
A,3,3_13404966,"KRZYKI",0,838713,1,2,838713
A,3,3_13404997,"KRZYKI",0,838713,3,1,838713
A,3,3_13405012,"KRZYKI",0,838713,4,1,838713
A,3,3_13405028,"KRZYKI",0,838713,5,1,838713
A,3,3_13404755,"KOSZAROWA (Szpital)",1,839078,23,1,839078
A,3,3_13404806,"KOSZAROWA (Szpital)",1,839078,21,1,839078
A,3,3_13404854,"KOSZAROWA (Szpital)",1,839078,22,1,839078
A,3,3_13404983,"KOSZAROWA (Szpital)",1,839078,2,1,839078
A,4,4_13409188,"Zajezdnia Obornicka",0,837732,2,1,837732
A,4,4_13409203,"Zajezdnia Obornicka",0,837732,3,1,837732
A,4,4_13409234,"Zajezdnia Obornicka",0,837732,5,1,837732
A,4,4_13409041,"KOSZAROWA (Szpital)",1,838672,22,1,838672
A,4,4_13409159,"KOSZAROWA (Szpital)",1,838672,1,2,838672
A,4,4_13409161,"KOSZAROWA (Szpital)",1,838672,1,2,838672
A,4,4_13409163,"KOSZAROWA (Szpital)",1,838672,1,2,838672
A,4,4_13409165,"KOSZAROWA (Szpital)",1,838672,1,2,838672
A,4,4_13409167,"KOSZAROWA (Szpital)",1,838672,1,2,838672
A,4,4_13409169,"KOSZAROWA (Szpital)",1,838672,1,2,838672
A,4,4_13409171,"KOSZAROWA (Szpital)",1,838672,1,2,838672
A,4,4_13409177,"KOSZAROWA (Szpital)",1,838672,2,1,838672
A,4,4_13409179,"KOSZAROWA (Szpital)",1,838672,2,1,838672
A,4,4_13409181,"KOSZAROWA (Szpital)",1,838672,2,1,838672
A,4,4_13409183,"KOSZAROWA (Szpital)",1,838672,2,1,838672
A,4,4_13409185,"KOSZAROWA (Szpital)",1,838672,2,1,838672
A,4,4_13409187,"KOSZAROWA (Szpital)",1,838672,2,1,838672
A,4,4_13409190,"KOSZAROWA (Szpital)",1,838672,3,1,838672
A,4,4_13409192,"KOSZAROWA (Szpital)",1,838672,3,1,838672
A,4,4_13409194,"KOSZAROWA (Szpital)",1,838672,3,1,838672
A,4,4_13409196,"KOSZAROWA (Szpital)",1,838672,3,1,838672
A,4,4_13409198,"KOSZAROWA (Szpital)",1,838672,3,1,838672
A,4,4_13409200,"KOSZAROWA (Szpital)",1,838672,3,1,838672
A,4,4_13409202,"KOSZAROWA (Szpital)",1,838672,3,1,838672
A,4,4_13409205,"KOSZAROWA (Szpital)",1,838672,4,1,838672
A,4,4_13409207,"KOSZAROWA (Szpital)",1,838672,4,1,838672
A,4,4_13409209,"KOSZAROWA (Szpital)",1,838672,4,1,838672
A,4,4_13409211,"KOSZAROWA (Szpital)",1,838672,4,1,838672
A,4,4_13409213,"KOSZAROWA (Szpital)",1,838672,4,1,838672
A,4,4_13409215,"KOSZAROWA (Szpital)",1,838672,4,1,838672
A,4,4_13409217,"KOSZAROWA (Szpital)",1,838672,4,1,838672
A,4,4_13409221,"KOSZAROWA (Szpital)",1,838672,5,1,838672
A,4,4_13409223,"KOSZAROWA (Szpital)",1,838672,5,1,838672
A,4,4_13409225,"KOSZAROWA (Szpital)",1,838672,5,1,838672
A,4,4_13409227,"KOSZAROWA (Szpital)",1,838672,5,1,838672
A,4,4_13409229,"KOSZAROWA (Szpital)",1,838672,5,1,838672
A,4,4_13409231,"KOSZAROWA (Szpital)",1,838672,5,1,838672
A,4,4_13409233,"KOSZAROWA (Szpital)",1,838672,5,1,838672
A,4,4_13408954,"KRZYKI",0,838673,23,1,838673
A,4,4_13409040,"KRZYKI",0,838673,22,1,838673
A,4,4_13409160,"KRZYKI",0,838673,1,2,838673
A,4,4_13409162,"KRZYKI",0,838673,1,2,838673
A,4,4_13409164,"KRZYKI",0,838673,1,2,838673
A,4,4_13409166,"KRZYKI",0,838673,1,2,838673
A,4,4_13409168,"KRZYKI",0,838673,1,2,838673
A,4,4_13409170,"KRZYKI",0,838673,1,2,838673
A,4,4_13409172,"KRZYKI",0,838673,1,2,838673
A,4,4_13409176,"KRZYKI",0,838673,2,1,838673
A,4,4_13409178,"KRZYKI",0,838673,2,1,838673
A,4,4_13409180,"KRZYKI",0,838673,2,1,838673
A,4,4_13409182,"KRZYKI",0,838673,2,1,838673
A,4,4_13409184,"KRZYKI",0,838673,2,1,838673
A,4,4_13409186,"KRZYKI",0,838673,2,1,838673
A,4,4_13409191,"KRZYKI",0,838673,3,1,838673
A,4,4_13409193,"KRZYKI",0,838673,3,1,838673
A,4,4_13409195,"KRZYKI",0,838673,3,1,838673
A,4,4_13409197,"KRZYKI",0,838673,3,1,838673
A,4,4_13409199,"KRZYKI",0,838673,3,1,838673
A,4,4_13409201,"KRZYKI",0,838673,3,1,838673
A,4,4_13409206,"KRZYKI",0,838673,4,1,838673
A,4,4_13409208,"KRZYKI",0,838673,4,1,838673
A,4,4_13409210,"KRZYKI",0,838673,4,1,838673
A,4,4_13409212,"KRZYKI",0,838673,4,1,838673
A,4,4_13409214,"KRZYKI",0,838673,4,1,838673
A,4,4_13409216,"KRZYKI",0,838673,4,1,838673
A,4,4_13409218,"KRZYKI",0,838673,4,1,838673
A,4,4_13409222,"KRZYKI",0,838673,5,1,838673
A,4,4_13409224,"KRZYKI",0,838673,5,1,838673
A,4,4_13409226,"KRZYKI",0,838673,5,1,838673
A,4,4_13409228,"KRZYKI",0,838673,5,1,838673
A,4,4_13409230,"KRZYKI",0,838673,5,1,838673
A,4,4_13409232,"KRZYKI",0,838673,5,1,838673
A,4,4_13409002,"KRZYKI",0,838708,21,1,838708
A,4,4_13408955,"SOŁTYSOWICE",1,838710,23,1,838710
A,4,4_13409219,"Zajezdnia Obornicka",1,838712,4,1,838712
A,4,4_13409158,"KRZYKI",0,838713,1,2,838713
A,4,4_13409189,"KRZYKI",0,838713,3,1,838713
A,4,4_13409204,"KRZYKI",0,838713,4,1,838713
A,4,4_13409220,"KRZYKI",0,838713,5,1,838713
A,4,4_13408953,"KOSZAROWA (Szpital)",1,839078,23,1,839078
A,4,4_13409001,"KOSZAROWA (Szpital)",1,839078,21,1,839078
A,4,4_13409039,"KOSZAROWA (Szpital)",1,839078,22,1,839078
A,4,4_13409175,"KOSZAROWA (Szpital)",1,839078,2,1,839078
D,3,3_13404741,"OSIEDLE SOBIESKIEGO",1,838072,21,1,838072
D,3,3_13404788,"OSIEDLE SOBIESKIEGO",1,838072,23,2,838072
D,3,3_13404798,"OSIEDLE SOBIESKIEGO",1,838072,24,2,838072
D,3,3_13405056,"OSIEDLE SOBIESKIEGO",1,838072,2,2,838072
D,3,3_13405100,"OSIEDLE SOBIESKIEGO",1,838072,5,2,838072
D,3,3_13405113,"OSIEDLE SOBIESKIEGO",1,838072,6,2,838072
D,3,3_13405127,"OSIEDLE SOBIESKIEGO",1,838072,7,2,838072
D,3,3_13405141,"OSIEDLE SOBIESKIEGO",1,838072,8,2,838072
D,3,3_13405152,"OSIEDLE SOBIESKIEGO",1,838072,9,2,838072
D,3,3_13405164,"OSIEDLE SOBIESKIEGO",1,838072,10,2,838072
D,3,3_13405044,"OSIEDLE SOBIESKIEGO",1,838398,1,2,838398
D,3,3_13405046,"OSIEDLE SOBIESKIEGO",1,838398,1,2,838398
D,3,3_13405048,"OSIEDLE SOBIESKIEGO",1,838398,1,2,838398
D,3,3_13405050,"OSIEDLE SOBIESKIEGO",1,838398,1,2,838398
D,3,3_13405052,"OSIEDLE SOBIESKIEGO",1,838398,1,2,838398
D,3,3_13405054,"OSIEDLE SOBIESKIEGO",1,838398,1,2,838398
D,3,3_13405058,"OSIEDLE SOBIESKIEGO",1,838398,2,2,838398
D,3,3_13405060,"OSIEDLE SOBIESKIEGO",1,838398,2,2,838398
D,3,3_13405062,"OSIEDLE SOBIESKIEGO",1,838398,2,2,838398
D,3,3_13405064,"OSIEDLE SOBIESKIEGO",1,838398,2,2,838398
D,3,3_13405066,"OSIEDLE SOBIESKIEGO",1,838398,2,2,838398
D,3,3_13405068,"OSIEDLE SOBIESKIEGO",1,838398,2,2,838398
D,3,3_13405073,"OSIEDLE SOBIESKIEGO",1,838398,3,2,838398
D,3,3_13405075,"OSIEDLE SOBIESKIEGO",1,838398,3,2,838398
D,3,3_13405077,"OSIEDLE SOBIESKIEGO",1,838398,3,2,838398
D,3,3_13405079,"OSIEDLE SOBIESKIEGO",1,838398,3,2,838398
D,3,3_13405081,"OSIEDLE SOBIESKIEGO",1,838398,3,2,838398
D,3,3_13405083,"OSIEDLE SOBIESKIEGO",1,838398,3,2,838398
D,3,3_13405085,"OSIEDLE SOBIESKIEGO",1,838398,3,2,838398
D,3,3_13405088,"OSIEDLE SOBIESKIEGO",1,838398,4,2,838398
D,3,3_13405090,"OSIEDLE SOBIESKIEGO",1,838398,4,2,838398
D,3,3_13405092,"OSIEDLE SOBIESKIEGO",1,838398,4,2,838398
D,3,3_13405094,"OSIEDLE SOBIESKIEGO",1,838398,4,2,838398
D,3,3_13405096,"OSIEDLE SOBIESKIEGO",1,838398,4,2,838398
D,3,3_13405098,"OSIEDLE SOBIESKIEGO",1,838398,4,2,838398
D,3,3_13405102,"OSIEDLE SOBIESKIEGO",1,838398,5,2,838398
D,3,3_13405104,"OSIEDLE SOBIESKIEGO",1,838398,5,2,838398
D,3,3_13405106,"OSIEDLE SOBIESKIEGO",1,838398,5,2,838398
D,3,3_13405108,"OSIEDLE SOBIESKIEGO",1,838398,5,2,838398
D,3,3_13405110,"OSIEDLE SOBIESKIEGO",1,838398,5,2,838398
D,3,3_13405115,"OSIEDLE SOBIESKIEGO",1,838398,6,2,838398
D,3,3_13405117,"OSIEDLE SOBIESKIEGO",1,838398,6,2,838398
D,3,3_13405119,"OSIEDLE SOBIESKIEGO",1,838398,6,2,838398
D,3,3_13405121,"OSIEDLE SOBIESKIEGO",1,838398,6,2,838398
D,3,3_13405123,"OSIEDLE SOBIESKIEGO",1,838398,6,2,838398
D,3,3_13405125,"OSIEDLE SOBIESKIEGO",1,838398,6,2,838398
D,3,3_13405129,"OSIEDLE SOBIESKIEGO",1,838398,7,2,838398
D,3,3_13405131,"OSIEDLE SOBIESKIEGO",1,838398,7,2,838398
D,3,3_13405133,"OSIEDLE SOBIESKIEGO",1,838398,7,2,838398
D,3,3_13405135,"OSIEDLE SOBIESKIEGO",1,838398,7,2,838398
D,3,3_13405137,"OSIEDLE SOBIESKIEGO",1,838398,7,2,838398
D,3,3_13405143,"OSIEDLE SOBIESKIEGO",1,838398,8,2,838398
D,3,3_13405145,"OSIEDLE SOBIESKIEGO",1,838398,8,2,838398
D,3,3_13405147,"OSIEDLE SOBIESKIEGO",1,838398,8,2,838398
D,3,3_13405149,"OSIEDLE SOBIESKIEGO",1,838398,8,2,838398
D,3,3_13405154,"OSIEDLE SOBIESKIEGO",1,838398,9,2,838398
D,3,3_13405156,"OSIEDLE SOBIESKIEGO",1,838398,9,2,838398
D,3,3_13405158,"OSIEDLE SOBIESKIEGO",1,838398,9,2,838398
D,3,3_13405160,"OSIEDLE SOBIESKIEGO",1,838398,9,2,838398
D,3,3_13405162,"OSIEDLE SOBIESKIEGO",1,838398,9,2,838398
D,3,3_13405166,"OSIEDLE SOBIESKIEGO",1,838398,10,2,838398
D,3,3_13405168,"OSIEDLE SOBIESKIEGO",1,838398,10,2,838398
D,3,3_13405170,"OSIEDLE SOBIESKIEGO",1,838398,10,2,838398
D,3,3_13405172,"OSIEDLE SOBIESKIEGO",1,838398,10,2,838398
D,3,3_13405174,"OSIEDLE SOBIESKIEGO",1,838398,10,2,838398
D,3,3_13404789,"GIEŁDOWA (Centrum Hurtu)",0,838399,23,2,838399
D,3,3_13405045,"GIEŁDOWA (Centrum Hurtu)",0,838399,1,2,838399
D,3,3_13405047,"GIEŁDOWA (Centrum Hurtu)",0,838399,1,2,838399
D,3,3_13405049,"GIEŁDOWA (Centrum Hurtu)",0,838399,1,2,838399
D,3,3_13405051,"GIEŁDOWA (Centrum Hurtu)",0,838399,1,2,838399
D,3,3_13405053,"GIEŁDOWA (Centrum Hurtu)",0,838399,1,2,838399
D,3,3_13405057,"GIEŁDOWA (Centrum Hurtu)",0,838399,2,2,838399
D,3,3_13405059,"GIEŁDOWA (Centrum Hurtu)",0,838399,2,2,838399
D,3,3_13405061,"GIEŁDOWA (Centrum Hurtu)",0,838399,2,2,838399
D,3,3_13405063,"GIEŁDOWA (Centrum Hurtu)",0,838399,2,2,838399
D,3,3_13405065,"GIEŁDOWA (Centrum Hurtu)",0,838399,2,2,838399
D,3,3_13405067,"GIEŁDOWA (Centrum Hurtu)",0,838399,2,2,838399
D,3,3_13405074,"GIEŁDOWA (Centrum Hurtu)",0,838399,3,2,838399
D,3,3_13405076,"GIEŁDOWA (Centrum Hurtu)",0,838399,3,2,838399
D,3,3_13405078,"GIEŁDOWA (Centrum Hurtu)",0,838399,3,2,838399
D,3,3_13405080,"GIEŁDOWA (Centrum Hurtu)",0,838399,3,2,838399
D,3,3_13405082,"GIEŁDOWA (Centrum Hurtu)",0,838399,3,2,838399
D,3,3_13405084,"GIEŁDOWA (Centrum Hurtu)",0,838399,3,2,838399
D,3,3_13405089,"GIEŁDOWA (Centrum Hurtu)",0,838399,4,2,838399
D,3,3_13405091,"GIEŁDOWA (Centrum Hurtu)",0,838399,4,2,838399
D,3,3_13405093,"GIEŁDOWA (Centrum Hurtu)",0,838399,4,2,838399
D,3,3_13405095,"GIEŁDOWA (Centrum Hurtu)",0,838399,4,2,838399
D,3,3_13405097,"GIEŁDOWA (Centrum Hurtu)",0,838399,4,2,838399
D,3,3_13405101,"GIEŁDOWA (Centrum Hurtu)",0,838399,5,2,838399
D,3,3_13405103,"GIEŁDOWA (Centrum Hurtu)",0,838399,5,2,838399
D,3,3_13405105,"GIEŁDOWA (Centrum Hurtu)",0,838399,5,2,838399
D,3,3_13405107,"GIEŁDOWA (Centrum Hurtu)",0,838399,5,2,838399
D,3,3_13405109,"GIEŁDOWA (Centrum Hurtu)",0,838399,5,2,838399
D,3,3_13405111,"GIEŁDOWA (Centrum Hurtu)",0,838399,5,2,838399
D,3,3_13405114,"GIEŁDOWA (Centrum Hurtu)",0,838399,6,2,838399
D,3,3_13405116,"GIEŁDOWA (Centrum Hurtu)",0,838399,6,2,838399
D,3,3_13405118,"GIEŁDOWA (Centrum Hurtu)",0,838399,6,2,838399
D,3,3_13405120,"GIEŁDOWA (Centrum Hurtu)",0,838399,6,2,838399
D,3,3_13405122,"GIEŁDOWA (Centrum Hurtu)",0,838399,6,2,838399
D,3,3_13405124,"GIEŁDOWA (Centrum Hurtu)",0,838399,6,2,838399
D,3,3_13405128,"GIEŁDOWA (Centrum Hurtu)",0,838399,7,2,838399
D,3,3_13405130,"GIEŁDOWA (Centrum Hurtu)",0,838399,7,2,838399
D,3,3_13405132,"GIEŁDOWA (Centrum Hurtu)",0,838399,7,2,838399
D,3,3_13405134,"GIEŁDOWA (Centrum Hurtu)",0,838399,7,2,838399
D,3,3_13405136,"GIEŁDOWA (Centrum Hurtu)",0,838399,7,2,838399
D,3,3_13405138,"GIEŁDOWA (Centrum Hurtu)",0,838399,7,2,838399
D,3,3_13405142,"GIEŁDOWA (Centrum Hurtu)",0,838399,8,2,838399
D,3,3_13405144,"GIEŁDOWA (Centrum Hurtu)",0,838399,8,2,838399
D,3,3_13405146,"GIEŁDOWA (Centrum Hurtu)",0,838399,8,2,838399
D,3,3_13405148,"GIEŁDOWA (Centrum Hurtu)",0,838399,8,2,838399
D,3,3_13405150,"GIEŁDOWA (Centrum Hurtu)",0,838399,8,2,838399
D,3,3_13405153,"GIEŁDOWA (Centrum Hurtu)",0,838399,9,2,838399
D,3,3_13405155,"GIEŁDOWA (Centrum Hurtu)",0,838399,9,2,838399
D,3,3_13405157,"GIEŁDOWA (Centrum Hurtu)",0,838399,9,2,838399
D,3,3_13405159,"GIEŁDOWA (Centrum Hurtu)",0,838399,9,2,838399
D,3,3_13405161,"GIEŁDOWA (Centrum Hurtu)",0,838399,9,2,838399
D,3,3_13405165,"GIEŁDOWA (Centrum Hurtu)",0,838399,10,2,838399
D,3,3_13405167,"GIEŁDOWA (Centrum Hurtu)",0,838399,10,2,838399
D,3,3_13405169,"GIEŁDOWA (Centrum Hurtu)",0,838399,10,2,838399
D,3,3_13405171,"GIEŁDOWA (Centrum Hurtu)",0,838399,10,2,838399
D,3,3_13405173,"GIEŁDOWA (Centrum Hurtu)",0,838399,10,2,838399
D,3,3_13404742,"PETRUSEWICZA",0,838410,21,1,838410
D,3,3_13404799,"PETRUSEWICZA",0,838411,24,2,838411
D,3,3_13405139,"KRZYKI",1,838714,7,2,838714
D,3,3_13405112,"Zajezdnia Obornicka",1,838922,5,2,838922
D,3,3_13405151,"Zajezdnia Obornicka",1,838922,8,2,838922
D,3,3_13405043,"GIEŁDOWA (Centrum Hurtu)",0,839079,1,2,839079
D,3,3_13405087,"GIEŁDOWA (Centrum Hurtu)",0,839079,4,2,839079
D,3,3_13405055,"Zajezdnia Obornicka",0,839290,1,2,839290
D,3,3_13405086,"Zajezdnia Obornicka",0,839290,3,2,839290
D,3,3_13405099,"Zajezdnia Obornicka",0,839290,4,2,839290
D,3,3_13405126,"Zajezdnia Obornicka",0,839290,6,2,839290
D,3,3_13405163,"Zajezdnia Obornicka",0,839290,9,2,839290
D,3,3_13405175,"Zajezdnia Obornicka",0,839290,10,2,839290
D,3,3_13405072,"GIEŁDOWA (Centrum Hurtu)",0,839450,3,2,839450
D,4,4_13408939,"OSIEDLE SOBIESKIEGO",1,838072,21,1,838072
D,4,4_13408985,"OSIEDLE SOBIESKIEGO",1,838072,23,2,838072
D,4,4_13408993,"OSIEDLE SOBIESKIEGO",1,838072,24,2,838072
D,4,4_13409248,"OSIEDLE SOBIESKIEGO",1,838072,2,2,838072
D,4,4_13409292,"OSIEDLE SOBIESKIEGO",1,838072,5,2,838072
D,4,4_13409305,"OSIEDLE SOBIESKIEGO",1,838072,6,2,838072
D,4,4_13409319,"OSIEDLE SOBIESKIEGO",1,838072,7,2,838072
D,4,4_13409333,"OSIEDLE SOBIESKIEGO",1,838072,8,2,838072
D,4,4_13409344,"OSIEDLE SOBIESKIEGO",1,838072,9,2,838072
D,4,4_13409356,"OSIEDLE SOBIESKIEGO",1,838072,10,2,838072
D,4,4_13409236,"OSIEDLE SOBIESKIEGO",1,838398,1,2,838398
D,4,4_13409238,"OSIEDLE SOBIESKIEGO",1,838398,1,2,838398
D,4,4_13409240,"OSIEDLE SOBIESKIEGO",1,838398,1,2,838398
D,4,4_13409242,"OSIEDLE SOBIESKIEGO",1,838398,1,2,838398
D,4,4_13409244,"OSIEDLE SOBIESKIEGO",1,838398,1,2,838398
D,4,4_13409246,"OSIEDLE SOBIESKIEGO",1,838398,1,2,838398
D,4,4_13409250,"OSIEDLE SOBIESKIEGO",1,838398,2,2,838398
D,4,4_13409252,"OSIEDLE SOBIESKIEGO",1,838398,2,2,838398
D,4,4_13409254,"OSIEDLE SOBIESKIEGO",1,838398,2,2,838398
D,4,4_13409256,"OSIEDLE SOBIESKIEGO",1,838398,2,2,838398
D,4,4_13409258,"OSIEDLE SOBIESKIEGO",1,838398,2,2,838398
D,4,4_13409260,"OSIEDLE SOBIESKIEGO",1,838398,2,2,838398
D,4,4_13409265,"OSIEDLE SOBIESKIEGO",1,838398,3,2,838398
D,4,4_13409267,"OSIEDLE SOBIESKIEGO",1,838398,3,2,838398
D,4,4_13409269,"OSIEDLE SOBIESKIEGO",1,838398,3,2,838398
D,4,4_13409271,"OSIEDLE SOBIESKIEGO",1,838398,3,2,838398
D,4,4_13409273,"OSIEDLE SOBIESKIEGO",1,838398,3,2,838398
D,4,4_13409275,"OSIEDLE SOBIESKIEGO",1,838398,3,2,838398
D,4,4_13409277,"OSIEDLE SOBIESKIEGO",1,838398,3,2,838398
D,4,4_13409280,"OSIEDLE SOBIESKIEGO",1,838398,4,2,838398
D,4,4_13409282,"OSIEDLE SOBIESKIEGO",1,838398,4,2,838398
D,4,4_13409284,"OSIEDLE SOBIESKIEGO",1,838398,4,2,838398
D,4,4_13409286,"OSIEDLE SOBIESKIEGO",1,838398,4,2,838398
D,4,4_13409288,"OSIEDLE SOBIESKIEGO",1,838398,4,2,838398
D,4,4_13409290,"OSIEDLE SOBIESKIEGO",1,838398,4,2,838398
D,4,4_13409294,"OSIEDLE SOBIESKIEGO",1,838398,5,2,838398
D,4,4_13409296,"OSIEDLE SOBIESKIEGO",1,838398,5,2,838398
D,4,4_13409298,"OSIEDLE SOBIESKIEGO",1,838398,5,2,838398
D,4,4_13409300,"OSIEDLE SOBIESKIEGO",1,838398,5,2,838398
D,4,4_13409302,"OSIEDLE SOBIESKIEGO",1,838398,5,2,838398
D,4,4_13409307,"OSIEDLE SOBIESKIEGO",1,838398,6,2,838398
D,4,4_13409309,"OSIEDLE SOBIESKIEGO",1,838398,6,2,838398
D,4,4_13409311,"OSIEDLE SOBIESKIEGO",1,838398,6,2,838398
D,4,4_13409313,"OSIEDLE SOBIESKIEGO",1,838398,6,2,838398
D,4,4_13409315,"OSIEDLE SOBIESKIEGO",1,838398,6,2,838398
D,4,4_13409317,"OSIEDLE SOBIESKIEGO",1,838398,6,2,838398
D,4,4_13409321,"OSIEDLE SOBIESKIEGO",1,838398,7,2,838398
D,4,4_13409323,"OSIEDLE SOBIESKIEGO",1,838398,7,2,838398
D,4,4_13409325,"OSIEDLE SOBIESKIEGO",1,838398,7,2,838398
D,4,4_13409327,"OSIEDLE SOBIESKIEGO",1,838398,7,2,838398
D,4,4_13409329,"OSIEDLE SOBIESKIEGO",1,838398,7,2,838398
D,4,4_13409335,"OSIEDLE SOBIESKIEGO",1,838398,8,2,838398
D,4,4_13409337,"OSIEDLE SOBIESKIEGO",1,838398,8,2,838398
D,4,4_13409339,"OSIEDLE SOBIESKIEGO",1,838398,8,2,838398
D,4,4_13409341,"OSIEDLE SOBIESKIEGO",1,838398,8,2,838398
D,4,4_13409346,"OSIEDLE SOBIESKIEGO",1,838398,9,2,838398
D,4,4_13409348,"OSIEDLE SOBIESKIEGO",1,838398,9,2,838398
D,4,4_13409350,"OSIEDLE SOBIESKIEGO",1,838398,9,2,838398
D,4,4_13409352,"OSIEDLE SOBIESKIEGO",1,838398,9,2,838398
D,4,4_13409354,"OSIEDLE SOBIESKIEGO",1,838398,9,2,838398
D,4,4_13409358,"OSIEDLE SOBIESKIEGO",1,838398,10,2,838398
D,4,4_13409360,"OSIEDLE SOBIESKIEGO",1,838398,10,2,838398
D,4,4_13409362,"OSIEDLE SOBIESKIEGO",1,838398,10,2,838398
D,4,4_13409364,"OSIEDLE SOBIESKIEGO",1,838398,10,2,838398
